StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
421;60200384;Gellertplatz;Wien;49000001;163.833.304;481.749.453
422;60201095;Reumannplatz U;Wien;49000001;163.781.651;481.753.526
423;60201058;Quellenplatz;Wien;49000001;163.739.969;481.756.881
424;60200914;Neilreichgasse;Wien;49000001;163.659.301;481.761.913
425;60201060;Knöllgasse;Wien;49000001;163.584.740;481.772.635
426;60200849;Matzleinsdorfer Platz S;Wien;49000001;163.592.286;481.805.101
427;60200267;Eichenstraße;Wien;49000001;163.499.041;481.804.323
428;60200077;Arbeitergasse, Gürtel;Wien;49000001;163.457.180;481.844.573
429;60200827;Margaretengürtel U;Wien;49000001;163.422.415;481.882.903
430;60200436;Gumpendorfer Straße U;Wien;49000001;163.379.745;481.902.128
432;60200131;Franz-Eder-Weg;Wien;49000001;164.346.871;481.771.258
433;60200319;1. Haidequerstraße Mitte;Wien;49000001;164.290.277;481.824.149
434;60200702;Kopalgasse;Wien;49000001;164.131.545;481.777.428
435;60200425;Enkplatz U, Grillgasse;Wien;49000001;164.166.759;481.743.642
436;60201070;Rappachgasse;Wien;49000001;164.241.589;481.798.213
437;60201264;Simoningplatz;Wien;49000001;164.204.039;481.791.085
438;60200465;Haidestraße S;Wien;49000001;164.275.275;481.797.614
439;60200324;1. Haidequerstraße Süd;Wien;49000001;164.283.630;481.810.852
440;60200256;Kraftwerk Simmering;Wien;49000001;164.302.045;481.839.003
442;60200256;Kraftwerk Simmering;Wien;49000001;164.297.015;481.833.972
443;60200957;Oriongasse;Wien;49000001;164.399.692;481.762.991
444;60201259;Simmeringer Haide;Wien;49000001;164.406.070;481.773.534
445;60200957;Oriongasse;Wien;49000001;164.397.716;481.762.931
446;60201264;Simoningplatz;Wien;49000001;164.209.249;481.792.882
447;60201070;Rappachgasse;Wien;49000001;164.246.799;481.799.950
448;60200715;Krausegasse;Wien;49000001;164.203.680;481.746.697
449;60200324;1. Haidequerstraße Süd;Wien;49000001;164.283.630;481.814.026
455;60200874;Michelbeuern U AKH;Wien;49000001;163.431.937;482.220.807
458;60200615;Josefstädter Straße U;Wien;49000001;163.388.099;482.113.186
460;60200188;Burggasse, Stadthalle U;Wien;49000001;163.375.972;482.021.289
461;60200188;Burggasse, Stadthalle U;Wien;49000001;163.370.762;482.019.972
462;60201413;Urban-Loritz-Platz;Wien;49000001;163.372.379;482.010.691
464;60201468;Westbahnhof S U;Wien;49000001;163.387.919;481.968.538
470;60201015;Bahnhof Meidling S U;Wien;49000001;163.311.114;481.744.540
471;60200865;Dörfelstraße;Wien;49000001;163.362.767;481.755.503
472;60200465;Haidestraße S;Wien;49000001;164.288.570;481.787.191
473;60200465;Haidestraße S;Wien;49000001;164.279.138;481.792.403
474;60200465;Haidestraße S;Wien;49000001;164.269.257;481.791.804
475;60200895;Murlingengasse;Wien;49000001;163.358.095;481.762.692
476;60200865;Dörfelstraße;Wien;49000001;163.352.167;481.754.245
477;60201015;Bahnhof Meidling S U;Wien;49000001;163.307.520;481.744.600
481;60200833;Mariahilfer Gürtel;Wien;49000001;163.389.357;481.932.070
482;60200833;Mariahilfer Gürtel;Wien;49000001;163.388.189;481.932.370
483;60201468;Westbahnhof S U;Wien;49000001;163.388.908;481.968.718
484;60201468;Westbahnhof S U;Wien;49000001;163.389.536;481.973.508
485;60201413;Urban-Loritz-Platz;Wien;49000001;163.375.702;482.014.463
493;60201510;Währinger Straße, Volksoper U;Wien;49000001;163.489.968;482.243.191
497;60200950;Nußdorfer Straße U;Wien;49000001;163.540.992;482.324.217
500;60201015;Bhf. Meidling S U;Wien;49000001;163.312.192;481.746.577
503;60201139;Sagedergasse;Wien;49000001;163.181.037;481.614.229
504;60200048;Am Schöpfwerk;Wien;49000001;163.246.435;481.614.769
505;60200782;Lichtensterngasse;Wien;49000001;163.299.166;481.590.980
506;60200913;Nauheimergasse;Wien;49000001;163.314.168;481.574.620
508;60200188;Burggasse, Stadthalle U;Wien;49000001;163.371.840;482.020.092
509;60200465;Haidestraße S;Wien;49000001;164.276.802;481.790.666
510;60200131;Franz-Eder-Weg;Wien;49000001;164.342.290;481.774.073
511;60201514;Zanaschkagasse;Wien;49000001;163.289.554;481.574.261
512;60200782;Lichtensterngasse;Wien;49000001;163.299.346;481.589.601
513;60200048;Am Schöpfwerk;Wien;49000001;163.250.298;481.615.428
514;60200674;Khleslplatz;Wien;49000001;163.221.821;481.625.914
516;60201446;Wallrißstraße;Wien;49000001;163.269.522;482.320.687
517;60201477;Wienerbergbrücke;Wien;49000001;163.286.051;481.721.357
518;60201015;Bhf. Meidling S U;Wien;49000001;163.320.276;481.746.338
519;60200986;Otto-Probst-Platz;Wien;49000001;163.488.441;481.539.383
520;60200444;Gutheil-Schoder-Gasse;Wien;49000001;163.357.646;481.595.114
521;60200393;Gersthof S;Wien;49000001;163.288.476;482.316.738
522;60201526;Simonygasse;Wien;49000001;163.283.805;482.275.447
523;60201272;Sommarugagasse;Wien;49000001;163.313.808;482.261.982
524;60201426;Vinzenzgasse;Wien;49000001;163.340.399;482.251.270
525;60200149;Blumengasse;Wien;49000001;163.318.210;482.216.857
526;60200276;Elterleinplatz;Wien;49000001;163.309.227;482.183.998
527;60201560;Inzersdorf,  Kirchenplatz;Wien;49000001;163.473.349;481.501.566
528;60200861;Mayssengasse;Wien;49000001;163.254.699;482.162.450
529;60200930;Neusteinhof;Wien;49000001;163.332.763;481.572.523
530;60201374;Feßtgasse;Wien;49000001;163.252.184;482.108.397
531;60200704;Panikengasse;Wien;49000001;163.243.650;482.084.691
532;60200197;Camillo-Sitte-Gasse;Wien;49000001;163.273.294;482.052.242
533;60200440;Guntherstraße;Wien;49000001;163.269.162;482.027.635
534;;Schweglerstraße;;;0000000000;0000000000
535;60201413;Urban-Loritz-Platz;Wien;49000001;163.371.121;482.006.680
538;60200212;Computerstraße;Wien;49000001;163.424.750;481.574.201
539;60200444;Gutheil-Schoder-Gasse;Wien;49000001;163.359.263;481.593.257
540;60201514;Zanaschkagasse;Wien;49000001;163.286.051;481.570.665
541;60201413;Urban-Loritz-Platz;Wien;49000001;163.377.140;482.005.782
542;60201560;Inzersdorf, Kirchenplatz;Wien;49000001;163.472.181;481.501.806
543;60200440;Guntherstraße;Wien;49000001;163.266.916;482.020.690
544;60200197;Camillo-Sitte-Gasse;Wien;49000001;163.273.294;482.047.992
545;60200704;Panikengasse;Wien;49000001;163.243.021;482.077.327
546;60201374;Feßtgasse;Wien;49000001;163.251.645;482.102.291
547;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;163.253.262;482.129.109
548;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;163.266.018;482.140.363
549;60201115;Rosensteingasse;Wien;49000001;163.275.271;482.186.512
550;60200276;Elterleinplatz;Wien;49000001;163.309.497;482.187.290
551;60200149;Blumengasse;Wien;49000001;163.317.402;482.212.368
552;60201426;Vinzenzgasse;Wien;49000001;163.343.094;482.247.440
553;60201272;Sommarugagasse;Wien;49000001;163.320.366;482.261.085
554;60201526;Simonygasse;Wien;49000001;163.282.817;482.276.106
555;60200977;Frauengasse;Wien;49000001;163.294.585;482.138.747
556;60200602;Johann-Nepomuk-Berger-Platz;Wien;49000001;163.255.238;482.134.497
557;60200913;Nauheimergasse;Wien;49000001;163.314.886;481.573.422
558;60200681;Jungbauerweg;Wien;49000001;163.454.305;481.551.609
559;60201317;Kendlerstraße U;Wien;49000001;163.080.426;482.037.395
560;60200450;Dornbach;Wien;49000001;163.079.258;482.261.863
561;60200784;Liebknechtgasse;Wien;49000001;163.066.143;482.228.528
562;60201121;Sandleitengasse;Wien;49000001;163.074.677;482.181.664
563;60200840;Maroltingergasse;Wien;49000001;163.063.807;482.138.447
564;60201489;Rankgasse;Wien;49000001;163.056.531;482.111.929
565;60200597;Joachimsthalerplatz;Wien;49000001;163.051.141;482.093.371
566;60200445;Gutraterplatz;Wien;49000001;163.088.870;482.077.507
567;60200754;Laurentiusplatz;Wien;49000001;163.079.169;482.019.553
568;60201035;Hütteldorfer Straße U;Wien;49000001;163.121.479;481.995.782
569;60200909;Märzstraße;Wien;49000001;163.119.683;481.968.598
570;60201084;Linzer Straße, Reinlgasse;Wien;49000001;163.114.203;481.935.364
571;60201158;Johnstraße, Linzer Straße;Wien;49000001;163.147.710;481.927.339
572;60201176;Schloss Schönbrunn;Wien;49000001;163.134.774;481.882.784
573;60200520;Hietzing U;Wien;49000001;163.041.260;481.877.753
574;60200520;Hietzing U;Wien;49000001;163.036.948;481.879.190
575;60201317;Kendlerstraße U;Wien;49000001;163.080.696;482.042.424
576;60201176;Schloss Schönbrunn;Wien;49000001;163.127.408;481.880.628
577;60201005;Penzinger Straße;Wien;49000001;163.148.608;481.899.073
578;60201158;Johnstraße, Linzer Straße;Wien;49000001;163.147.890;481.927.998
579;60201084;Linzer Straße, Reinlgasse;Wien;49000001;163.118.874;481.932.489
580;60200909;Märzstraße;Wien;49000001;163.120.401;481.963.927
581;60201035;Hütteldorfer Straße U;Wien;49000001;163.122.018;481.996.321
582;60200754;Laurentiusplatz;Wien;49000001;163.085.906;482.017.577
583;60200445;Gutraterplatz;Wien;49000001;163.092.733;482.074.274
584;60200597;Joachimsthalerplatz;Wien;49000001;163.049.614;482.086.846
585;60201489;Rankgasse;Wien;49000001;163.054.824;482.106.960
586;60200840;Maroltingergasse;Wien;49000001;163.065.424;482.131.563
587;60201121;Sandleitengasse;Wien;49000001;163.075.755;482.175.260
588;60200784;Liebknechtgasse;Wien;49000001;163.069.107;482.224.757
590;60200363;Friedrich-Engels-Platz;Wien;49000001;163.798.450;482.438.435
591;60201705;Handelskai S U;Wien;49000001;163.838.874;482.410.496
592;60200023;Allerheiligengasse;Wien;49000001;163.864.027;482.386.744
593;60200280;Brigittenauer Brücke;Wien;49000001;163.894.120;482.360.717
594;60200279;Therese-Ammon-Park;Wien;49000001;163.926.549;482.332.714
595;60200547;Holubstraße;Wien;49000001;163.946.672;482.316.797
596;60201440;Walcherstraße;Wien;49000001;164.012.428;482.260.965
597;60201433;Vorgartenstraße U;Wien;49000001;164.013.776;482.243.610
598;60200523;Hillerstraße;Wien;49000001;164.080.251;482.208.837
600;;Elderschplatz;;;0000000000;0000000000
601;;Offenbachgasse;;;0000000000;0000000000
602;;Stella-Klein-Löw-Weg;;;0000000000;0000000000
603;;Meiereistraße;;;0000000000;0000000000
604;;Stadion;;;0000000000;0000000000
605;60201895;Marathonweg;Wien;49000001;164.265.843;482.088.402
606;;Praterbrücke;;;0000000000;0000000000
607;60201874;Stadlauer Brücke;Wien;49000001;164.385.049;482.003.087
608;60200011;Aignerstraße;Wien;49000001;163.749.941;482.464.278
609;60200781;Leystraße;Wien;49000001;163.769.165;482.439.990
610;60201874;Stadlauer Brücke;Wien;49000001;164.389.182;482.002.249
611;60201039;Praterbrücke;Wien;49000001;164.346.242;482.032.605
612;60201895;Marathonweg;Wien;49000001;164.270.874;482.085.469
613;;Stadion;;;0000000000;0000000000
614;60201894;Stadion;Wien;49000001;164.221.736;482.110.552
615;60200733;Pensionistenwohnhaus Prater;Wien;49000001;164.184.815;482.136.472
616;60200974;Sturgasse;Wien;49000001;164.149.691;482.160.834
617;60200280;Brigittenauer Brücke;Wien;49000001;163.890.257;482.365.923
618;60200523;Hillerstraße;Wien;49000001;164.075.670;482.213.625
619;60201440;Walcherstraße;Wien;49000001;164.013.237;482.261.324
620;60200547;Holubstraße;Wien;49000001;163.944.695;482.319.550
621;60200279;Therese-Ammon-Park;Wien;49000001;163.928.975;482.333.432
622;60200280;Brigittenauer Brücke;Wien;49000001;163.887.922;482.362.033
623;60200023;Allerheiligengasse;Wien;49000001;163.863.847;482.388.898
624;60201705;Handelskai S U;Wien;49000001;163.842.377;482.409.060
625;60200363;Friedrich-Engels-Platz;Wien;49000001;163.797.192;482.434.546
626;60200781;Leystraße;Wien;49000001;163.769.075;482.441.845
627;60200011;Aignerstraße;Wien;49000001;163.748.952;482.462.304
628;60200188;Burggasse, Stadthalle U;Wien;49000001;163.375.074;482.021.289
629;;Griegstraße;;;0000000000;0000000000
631;60201578;Gadnergasse;Wien;49000001;164.175.742;481.594.815
633;60200229;Dietmayrgasse;Wien;49000001;163.683.465;482.392.607
634;60200692;Gürtelbrücke;Wien;49000001;163.655.348;482.375.735
635;60200405;Glatzgasse;Wien;49000001;163.544.406;482.333.492
636;60200943;Nordbrücke;Wien;49000001;163.954.846;482.610.580
637;60200050;Am Spitz;Wien;49000001;163.976.496;482.583.608
638;60200050;Am Spitz;Wien;49000001;163.972.813;482.582.173
639;60200943;Nordbrücke;Wien;49000001;163.953.768;482.610.222
640;60200950;Nußdorfer Straße U;Wien;49000001;163.530.662;482.314.823
641;60200786;Glatzgasse;Wien;49000001;163.551.503;482.330.261
642;60200692;Gürtelbrücke;Wien;49000001;163.656.606;482.373.880
643;60200229;Dietmayrgasse;Wien;49000001;163.687.597;482.391.650
645;60200752;Lassallestraße U;Wien;49000001;164.027.789;482.232.837
646;60200620;Jungstraße;Wien;49000001;164.057.075;482.210.513
647;60200620;Jungstraße;Wien;49000001;164.057.973;482.211.052
648;60200752;Lassallestraße;Wien;49000001;164.022.669;482.238.343
649;60201433;Vorgartenstraße U;Wien;49000001;164.015.303;482.244.447
650;60201002;Pensionsversicherungsanstalt;Wien;49000001;163.974.789;482.292.562
651;60201013;Pfenninggeldgasse;Wien;49000001;163.145.554;482.068.886
652;60201037;Possingergasse;Wien;49000001;163.186.877;482.106.781
653;60201190;Schuhmeierplatz;Wien;49000001;163.190.380;482.118.334
654;60200669;Familienplatz;Wien;49000001;163.191.188;482.143.535
656;60201490;Wilhelminenstraße;Wien;49000001;163.196.489;482.165.024
657;60200262;Albrechtskreithgasse;Wien;49000001;163.206.550;482.194.832
658;;Donaumarina;;;0000000000;0000000000
659;60200282;Donaumarina U;Wien;49000001;164.307.076;482.060.325
660;60201267;Alser Straße, Skodagasse;Wien;49000001;163.487.094;482.149.641
661;60200753;Laudongasse;Wien;49000001;163.483.590;482.134.018
662;60201559;Lederergasse;Wien;49000001;163.487.273;482.099.896
663;60201340;Strozzigasse;Wien;49000001;163.492.034;482.067.030
664;60200920;Neubaugasse / Burggasse;Wien;49000001;163.489.249;482.040.029
665;60201088;Neubaugasse / Westbahnstraße;Wien;49000001;163.490.238;482.014.044
666;60200056;Neubaugasse U;Wien;49000001;163.508.024;481.980.873
667;60200424;Griegstraße;Wien;49000001;163.753.713;482.493.710
668;60200662;Haus des Meeres;Wien;49000001;163.540.004;481.973.388
669;60201018;Pilgramgasse U;Wien;49000001;163.545.035;481.928.956
670;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;163.567.403;481.918.956
671;60201529;Ziegelofengasse;Wien;49000001;163.601.539;481.919.015
672;60200768;Leibenfrostgasse;Wien;49000001;163.623.278;481.899.552
673;60200604;Johann-Strauß-Gasse;Wien;49000001;163.655.707;481.897.995
674;60201066;Rainergasse;Wien;49000001;163.679.423;481.885.718
675;60200120;Belvederegasse;Wien;49000001;163.716.793;481.899.972
676;60201019;Kolschitzkygasse;Wien;49000001;163.730.627;481.879.669
677;60200341;Forsthausgasse;Wien;49000001;163.750.839;482.453.211
678;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;163.707.360;482.457.638
679;60200491;Bahnhof Heiligenstadt S U;Wien;49000001;163.643.131;482.483.002
680;60200244;Dr.-Adolf-Schärf-Heim;Wien;49000001;163.692.359;482.451.237
681;60200341;Forsthausgasse;Wien;49000001;163.749.761;482.452.015
682;60200293;Esterhazygasse;Wien;49000001;163.527.248;481.948.298
683;60201677;Edmund-Reim-Gasse;Wien;49000001;163.140.613;481.625.494
684;60201678;Rothenburgstraße;Wien;49000001;163.189.931;481.631.726
685;60200511;Hetzendorf S;Wien;49000001;163.145.554;481.658.329
686;60201852;Eckartsaugasse;Wien;49000001;163.159.208;481.666.418
687;;Pilgramgasse U;;;0000000000;0000000000
688;60200056;Neubaugasse U;Wien;49000001;163.498.682;481.985.064
689;60200616;Leibnizgasse;Wien;49000001;163.753.085;481.707.398
690;60201346;Südbahnhof S;Wien;49000001;163.814.170;481.878.891
691;60200886;Mommsengasse;Wien;49000001;163.788.029;481.885.778
692;60200079;Argentinierstraße;Wien;49000001;163.769.165;481.885.898
693;60201019;Kolschitzkygasse;Wien;49000001;163.727.573;481.880.867
694;60201066;Rainergasse;Wien;49000001;163.688.675;481.879.849
695;60200604;Johann-Strauß-Gasse;Wien;49000001;163.660.738;481.905.302
696;60200768;Leibenfrostgasse;Wien;49000001;163.636.124;481.899.493
697;60201529;Ziegelofengasse;Wien;49000001;163.608.546;481.924.166
698;60200829;Margaretenplatz, Schönbrunner Straße;Wien;49000001;163.567.942;481.919.794
699;60201018;Pilgramgasse U;Wien;49000001;163.552.311;481.927.519
700;60200084;Arsenal;Wien;49000001;163.841.209;481.836.906
701;60201872;Inzersdorfer Straße / Bernhardtstalgasse;Wien;49000001;163.608.546;481.731.361
702;;Neubaugasse U;;;0000000000;0000000000
703;60200678;Kirchengasse;Wien;49000001;163.528.686;481.996.740
704;60201237;Siebensterngasse;Wien;49000001;163.517.367;482.024.462
705;60200664;Kellermanngasse;Wien;49000001;163.515.750;482.054.398
706;60201017;Piaristengasse;Wien;49000001;163.513.773;482.065.473
707;60201375;Theater in der Josefstadt;Wien;49000001;163.506.856;482.092.713
708;60200753;Laudongasse;Wien;49000001;163.495.717;482.130.127
709;60200127;Fernkorngasse;Wien;49000001;163.635.855;481.741.066
710;60201403;Unfallkrankenhaus Meidling;Wien;49000001;163.449.724;481.735.914
711;60200344;Klinik Favoriten;Wien;49000001;163.492.394;481.749.393
712;60200225;Davidgasse / Knöllgasse;Wien;49000001;163.569.559;481.751.310
713;60200117;Belgradplatz;Wien;49000001;163.585.190;481.740.347
714;60200510;Herzgasse;Wien;49000001;163.656.965;481.723.992
715;60200086;Arthaberplatz;Wien;49000001;163.726.225;481.712.909
716;;Reumannplatz;;;0000000000;0000000000
717;60200086;Arthaberplatz;Wien;49000001;163.721.105;481.727.886
718;60200510;Herzgasse;Wien;49000001;163.661.097;481.724.292
719;60200117;Belgradplatz;Wien;49000001;163.604.773;481.743.163
720;60200225;Davidgasse / Knöllgasse;Wien;49000001;163.565.606;481.754.245
721;60200344;Klinik Favoriten;Wien;49000001;163.485.117;481.749.752
722;60200142;Bischoffgasse;Wien;49000001;163.221.821;481.834.091
723;60201211;Schönbrunn U;Wien;49000001;163.200.351;481.847.927
724;60201211;Schönbrunn U;Wien;49000001;163.199.273;481.862.241
725;60201176;Schloss Schönbrunn;Wien;49000001;163.139.266;481.870.506
726;60201488;Wilhelm-Kreß-Platz;Wien;49000001;164.269.077;481.605.002
727;60201045;Pretschgasse;Wien;49000001;164.244.104;481.581.032
728;60200484;Geiselbergstraße S;Wien;49000001;164.066.148;481.743.882
729;;Südtiroler Platz S U;;;0000000000;0000000000
730;;Südbahnhof S;;;0000000000;0000000000
731;60200042;Am Kanal;Wien;49000001;164.103.158;481.694.996
732;60200798;Lilienthalgasse;Wien;49000001;163.930.143;481.794.379
733;60200435;Gräßlplatz;Wien;49000001;163.972.813;481.768.442
734;60200879;Mitterfeldgasse;Wien;49000001;164.152.206;481.652.038
735;60200479;Hasenleitengasse;Wien;49000001;164.177.179;481.617.285
